seqnum,i,lat,lon,f-i,forward_angle,wind,wind_u,wind_v,landfall,time,tracknum
81,32,-35.5,-144.0,5,121.92807528487026,30.0,-15.865628178635903,25.461379430370116,0,1977-02-23 21:00:00,1977051S19194
81,33,-36.0,-143.0,4,104.08030692534567,30.0,-7.2984493100839645,29.098670719951024,0,1977-02-24 00:00:00,1977051S19194
81,34,-36.125,-142.375,3,104.10214289125076,30.0,-7.309538559646184,29.09588709843791,0,1977-02-24 03:00:00,1977051S19194
81,35,-36.25,-141.75,2,104.12410585131568,30.0,-7.320691231392228,29.093083024915337,0,1977-02-24 06:00:00,1977051S19194
81,36,-36.375,-141.125,1,104.14619656288642,30.0,-7.331907689558175,29.09025832872231,0,1977-02-24 09:00:00,1977051S19194
81,37,-36.5,-140.5,0,104.14619656288642,30.0,-7.331907689558175,29.09025832872231,0,1977-02-24 12:00:00,1977051S19194
82,1,-14.0,140.1,27,13.658395188317968,30.0,29.151625251571073,7.083978062639934,0,1977-03-06 17:00:00,1977066S14140
82,2,-13.6,140.2,26,13.680259160859237,30.0,29.14891989510115,7.0951017574786155,0,1977-03-06 20:00:00,1977066S14140
82,3,-13.2,140.3,25,55.643228671921975,30.0,16.930329265740443,24.766185635935393,0,1977-03-06 23:00:00,1977066S14140
82,4,-13.0,140.6,24,62.88937567549931,35.0,15.949848987297209,31.15449112539658,0,1977-03-07 02:00:00,1977066S14140
82,5,-12.8,141.0,23,101.6482157028592,40.0,-8.07608738898205,39.17622764490636,0,1977-03-07 05:00:00,1977066S14140
82,6,-12.9,141.5,22,117.2096042694443,35.0,-16.003645351940115,31.126890873476675,0,1977-03-07 08:00:00,1977066S14140
82,7,-13.1,141.9,21,135.83335828243685,30.0,-21.519491517417492,20.902427725788137,1,1977-03-07 11:00:00,1977066S14140
82,8,-13.55,142.35,20,135.88928037645456,30.0,-21.539882549208887,20.881414218541007,0,1977-03-07 14:00:00,1977066S14140
82,9,-14.0,142.8,19,135.9470686483806,30.0,-21.560932492551544,20.85967857018979,0,1977-03-07 17:00:00,1977066S14140
82,10,-14.45,143.25,18,136.00672979343017,30.0,-21.582641637050074,20.837216224022647,0,1977-03-07 20:00:00,1977066S14140
82,11,-14.9,143.7,17,145.43822515768255,30.0,-24.70545075097872,17.0188337788159,0,1977-03-07 23:00:00,1977066S14140
82,12,-15.25,143.95,16,145.48354639140086,30.0,-24.718904998966064,16.99928632772831,0,1977-03-08 02:00:00,1977066S14140
82,13,-15.6,144.2,15,124.74322252947218,30.0,-17.09698700009279,24.6514306992243,0,1977-03-08 05:00:00,1977066S14140
82,14,-15.8,144.5,14,124.77021970426483,30.0,-17.108600599225845,24.643372040696242,0,1977-03-08 08:00:00,1977066S14140
82,15,-16.0,144.8,13,123.6045061981473,30.0,-16.603711653505883,24.986331449959454,0,1977-03-08 11:00:00,1977066S14140
82,16,-16.35,145.35000000000002,12,123.65341249227225,30.0,-16.62503333154417,24.97214982185245,0,1977-03-08 14:00:00,1977066S14140
82,17,-16.7,145.9,11,128.22235665295022,30.0,-18.561449623034182,23.568465963901094,0,1977-03-08 17:00:00,1977066S14140
82,18,-17.3,146.7,10,139.5428134186733,35.0,-26.631186527920487,22.71078827595173,0,1977-03-08 20:00:00,1977066S14140
82,19,-18.3,147.6,9,154.6921585484805,45.0,-40.68108240125957,19.236671610804414,0,1977-03-08 23:00:00,1977066S14140
82,20,-18.9,147.9,8,166.72462101481756,45.0,-43.79749377221879,10.333418566595268,0,1977-03-09 02:00:00,1977066S14140
82,21,-19.3,148.0,7,166.75625890552055,45.0,-43.80319305727429,10.30923265753361,0,1977-03-09 05:00:00,1977066S14140
82,22,-19.7,148.1,6,180.0,45.0,-45.0,5.5109105961630896e-15,0,1977-03-09 08:00:00,1977066S14140
82,23,-20.1,148.1,5,185.9396904435721,45.0,-44.75841169922994,-4.656670716535202,1,1977-03-09 11:00:00,1977066S14140
82,24,-20.55,148.05,4,185.92214330052482,42.5,-42.27317819025385,-4.385020603719697,0,1977-03-09 14:00:00,1977066S14140
82,25,-21.0,148.0,3,222.9358904541861,40.0,-29.28465388214791,-27.24718420319427,0,1977-03-09 17:00:00,1977066S14140
82,26,-21.35,147.65,2,222.86666144516687,35.0,-25.652860244921378,-23.810307878197044,0,1977-03-09 20:00:00,1977066S14140
82,27,-21.7,147.3,1,241.48567040676568,30.0,-14.321356087452555,-26.36093245346958,0,1977-03-09 23:00:00,1977066S14140
82,28,-22.2,146.3,0,241.48567040676568,20.0,-9.54757072496837,-17.57395496897972,0,1977-03-10 02:00:00,1977066S14140
83,1,-11.5,166.6,120,228.20858770230382,30.0,-19.992621842296092,-22.367276809458616,0,1977-03-09 12:00:00,1977068S11168
83,2,-11.675,166.4,119,228.1903220769941,36.25,-24.166366285877437,-27.019423393862542,0,1977-03-09 15:00:00,1977068S11168
83,3,-11.85,166.2,118,228.17177826152977,42.5,-28.343232265568545,-31.668773022332807,0,1977-03-09 18:00:00,1977068S11168
83,4,-12.024999999999999,166.0,117,228.15295585116783,48.75,-32.52328644960008,-36.315263161889106,0,1977-03-09 21:00:00,1977068S11168
83,5,-12.2,165.8,116,199.76867251055043,55.0,-51.75862116174863,-18.602288446172082,0,1977-03-10 00:00:00,1977068S11168
83,6,-12.674999999999999,165.625,115,199.73395956068327,51.25,-48.24011727740625,-17.30472724610508,0,1977-03-10 03:00:00,1977068S11168
83,7,-13.149999999999999,165.45,114,199.6979803247759,47.5,-44.720415274380926,-16.010448391188714,0,1977-03-10 06:00:00,1977068S11168
83,8,-13.625,165.275,113,199.6607356334859,43.75,-41.199433299862896,-14.719687353002728,0,1977-03-10 09:00:00,1977068S11168
83,9,-14.1,165.1,112,182.91602866229974,40.0,-39.94820658321266,-2.0348933104624995,0,1977-03-10 12:00:00,1977068S11168
83,10,-14.575,165.075,111,182.90965347135412,37.5,-37.45165570741632,-1.903545316810285,0,1977-03-10 15:00:00,1977068S11168
83,11,-15.05,165.05,110,182.90307857567487,35.0,-34.95508230616467,-1.772631086620578,0,1977-03-10 18:00:00,1977068S11168
83,12,-15.525,165.025,109,182.89630442042616,32.5,-32.45848509647058,-1.6421769826048267,0,1977-03-10 21:00:00,1977068S11168
83,13,-16.0,165.0,108,226.29896313269163,30.0,-20.72686482954889,-21.688639291979783,0,1977-03-11 00:00:00,1977068S11168
83,14,-16.275,164.7,107,226.2581718995973,30.0,-20.742300613991947,-21.673877485092262,0,1977-03-11 03:00:00,1977068S11168
83,15,-16.55,164.4,106,226.21666257186396,30.0,-20.75799733942042,-21.65884453189077,0,1977-03-11 06:00:00,1977068S11168
83,16,-16.825000000000003,164.10000000000002,105,226.17443306418807,30.0,-20.773955220088386,-21.643539094005916,0,1977-03-11 09:00:00,1977068S11168
83,17,-17.1,163.8,104,260.04028447132714,30.0,-5.188671592769913,-29.54788803116701,0,1977-03-11 12:00:00,1977068S11168
83,18,-17.175,163.35000000000002,103,260.0360787776397,30.0,-5.190840488388608,-29.54750708645495,0,1977-03-11 15:00:00,1977068S11168
83,19,-17.25,162.9,102,260.0318534781007,30.0,-5.193019466671062,-29.547124205559758,0,1977-03-11 18:00:00,1977068S11168
83,20,-17.325,162.45,101,260.0276085369536,30.0,-5.19520854565152,-29.546739383004507,0,1977-03-11 21:00:00,1977068S11168
83,21,-17.4,162.0,100,339.0943692784058,30.0,28.025082345437447,-10.70489418590629,0,1977-03-12 00:00:00,1977068S11168
83,22,-17.275,161.95,99,339.0814638262031,30.0,28.022670435996215,-10.711206357621148,0,1977-03-12 03:00:00,1977068S11168
83,23,-17.15,161.9,98,339.0686515562221,30.0,28.02027453510042,-10.717472415527967,0,1977-03-12 06:00:00,1977068S11168
83,24,-17.025,161.85000000000002,97,339.05593248330604,30.0,28.017894676220138,-10.723692363744647,0,1977-03-12 09:00:00,1977068S11168
83,25,-16.9,161.8,96,57.97853145929878,30.0,15.907109636004146,25.435484328554548,0,1977-03-12 12:00:00,1977068S11168
83,26,-16.674999999999997,162.175,95,58.00814492879914,30.0,15.893961117077437,25.443702560925182,0,1977-03-12 15:00:00,1977068S11168
83,27,-16.45,162.55,94,58.03730968636506,30.0,15.8810076784868,25.451789625011504,0,1977-03-12 18:00:00,1977068S11168
83,28,-16.225,162.925,93,58.06602737691628,30.0,15.868248782660606,25.459746278617747,0,1977-03-12 21:00:00,1977068S11168
83,29,-16.0,163.3,92,90.05857318627227,30.0,-0.030668843273112454,29.999984323696776,0,1977-03-13 00:00:00,1977068S11168
83,30,-16.0,163.72500000000002,91,90.05857318627227,30.0,-0.030668843273112454,29.999984323696776,0,1977-03-13 03:00:00,1977068S11168
83,31,-16.0,164.15,90,90.05857318627227,30.0,-0.030668843273112454,29.999984323696776,0,1977-03-13 06:00:00,1977068S11168
83,32,-16.0,164.575,89,90.05857318627227,30.0,-0.030668843273112454,29.999984323696776,0,1977-03-13 09:00:00,1977068S11168
83,33,-16.0,165.0,88,0.0,30.0,30.0,0.0,0,1977-03-13 12:00:00,1977068S11168
83,34,-16.0,165.0,87,0.0,30.0,30.0,0.0,0,1977-03-13 15:00:00,1977068S11168
83,35,-16.0,165.0,86,0.0,30.0,30.0,0.0,0,1977-03-13 18:00:00,1977068S11168
83,36,-16.0,165.0,85,0.0,30.0,30.0,0.0,0,1977-03-13 21:00:00,1977068S11168
83,37,-16.0,165.0,84,90.03445471998776,30.0,-0.018040448111875756,29.999994575703376,0,1977-03-14 00:00:00,1977068S11168
83,38,-16.0,165.25,83,90.03445471998776,30.0,-0.018040448111875756,29.999994575703376,0,1977-03-14 03:00:00,1977068S11168
83,39,-16.0,165.5,82,90.03445471998776,30.0,-0.018040448111875756,29.999994575703376,0,1977-03-14 06:00:00,1977068S11168
83,40,-16.0,165.75,81,90.03445471998776,30.0,-0.018040448111875756,29.999994575703376,0,1977-03-14 09:00:00,1977068S11168
83,41,-16.0,166.0,80,223.8422085542387,30.0,-21.63750436436435,-20.78024073205394,0,1977-03-14 12:00:00,1977068S11168
83,42,-16.125,165.875,79,223.82402285746787,32.5,-23.447773839403514,-22.504486263325017,0,1977-03-14 15:00:00,1977068S11168
83,43,-16.25,165.75,78,223.80568998439412,35.0,-25.259202098171336,-24.227519670072226,0,1977-03-14 18:00:00,1977068S11168
83,44,-16.375,165.625,77,223.78720976648492,37.5,-27.071801940070007,-25.949326382733364,0,1977-03-14 21:00:00,1977068S11168
83,45,-16.5,165.5,76,124.8818154631171,40.0,-22.875421791891426,32.813336889793135,0,1977-03-15 00:00:00,1977068S11168
83,46,-16.75,165.875,75,124.9178810934344,40.0,-22.896072072777102,32.79893113560557,0,1977-03-15 03:00:00,1977068S11168
83,47,-17.0,166.25,74,124.95452071090546,40.0,-22.917041714639225,32.784282805171834,0,1977-03-15 06:00:00,1977068S11168
83,48,-17.25,166.625,73,124.99173651972137,40.0,-22.938331529311313,32.76939039181843,0,1977-03-15 09:00:00,1977068S11168
83,49,-17.5,167.0,72,136.41460728789792,40.0,-28.973906125633775,27.577395885452304,0,1977-03-15 12:00:00,1977068S11168
83,50,-17.75,167.25,71,136.45509207500845,40.0,-28.993384881321063,27.556916248440846,0,1977-03-15 15:00:00,1977068S11168
83,51,-18.0,167.5,70,136.49617474163136,40.0,-29.013136501439455,27.536120103399494,0,1977-03-15 18:00:00,1977068S11168
83,52,-18.25,167.75,69,136.5378567759575,40.0,-29.033161039479843,27.515006088598813,0,1977-03-15 21:00:00,1977068S11168
83,53,-18.5,168.0,68,112.98448780546323,40.0,-15.619275909171774,36.82442423274485,0,1977-03-16 00:00:00,1977068S11168
83,54,-18.75,168.625,67,113.01619872561434,40.0,-15.639654360463627,36.81577394929015,0,1977-03-16 03:00:00,1977068S11168
83,55,-19.0,169.25,66,113.0483765306002,40.0,-15.660327949821088,36.80698477876248,0,1977-03-16 06:00:00,1977068S11168
83,56,-19.25,169.875,65,113.08102388369917,40.0,-15.68129816634441,36.79805548963428,0,1977-03-16 09:00:00,1977068S11168
83,57,-19.5,170.5,64,136.7553109910407,40.0,-29.137379171889606,27.40461886240226,0,1977-03-16 12:00:00,1977068S11168
83,58,-19.75,170.75,63,136.80062163577918,40.0,-29.15904217738765,27.381567875074797,0,1977-03-16 15:00:00,1977068S11168
83,59,-20.0,171.0,62,136.8465426409888,40.0,-29.180978389899543,27.358188905850763,0,1977-03-16 18:00:00,1977068S11168
83,60,-20.25,171.25,61,136.89307565889823,40.0,-29.203187836416188,27.33448042657833,0,1977-03-16 21:00:00,1977068S11168
83,61,-20.5,171.5,60,154.94460631890934,40.0,-36.23595101212749,16.939771375278262,0,1977-03-17 00:00:00,1977068S11168
83,62,-20.75,171.625,59,154.9812028021886,40.0,-36.24676354510973,16.916622963963725,0,1977-03-17 03:00:00,1977068S11168
83,63,-21.0,171.75,58,155.0182389750821,40.0,-36.25769093025731,16.89318940892858,0,1977-03-17 06:00:00,1977068S11168
83,64,-21.25,171.875,57,155.05571487367638,40.0,-36.26873263413883,16.86947044555202,0,1977-03-17 09:00:00,1977068S11168
83,65,-21.5,172.0,56,180.0,40.0,-40.0,4.898587196589413e-15,0,1977-03-17 12:00:00,1977068S11168
83,66,-21.75,172.0,55,180.0,40.0,-40.0,4.898587196589413e-15,0,1977-03-17 15:00:00,1977068S11168
83,67,-22.0,172.0,54,180.0,40.0,-40.0,4.898587196589413e-15,0,1977-03-17 18:00:00,1977068S11168
83,68,-22.25,172.0,53,180.0,40.0,-40.0,4.898587196589413e-15,0,1977-03-17 21:00:00,1977068S11168
83,69,-22.5,172.0,52,180.0,40.0,-40.0,4.898587196589413e-15,0,1977-03-18 00:00:00,1977068S11168
83,70,-22.875,172.0,51,180.0,40.0,-40.0,4.898587196589413e-15,0,1977-03-18 03:00:00,1977068S11168
83,71,-23.25,172.0,50,180.0,40.0,-40.0,4.898587196589413e-15,0,1977-03-18 06:00:00,1977068S11168
83,72,-23.625,172.0,49,180.0,40.0,-40.0,4.898587196589413e-15,0,1977-03-18 09:00:00,1977068S11168
83,73,-24.0,172.0,48,196.88736174865852,40.0,-38.27510734430697,-11.619645338037598,0,1977-03-18 12:00:00,1977068S11168
83,74,-24.375,171.875,47,196.8397550408426,40.0,-38.28474882216597,-11.587838781397547,0,1977-03-18 15:00:00,1977068S11168
83,75,-24.75,171.75,46,196.79144402600804,40.0,-38.29450591809128,-11.555553491255699,0,1977-03-18 18:00:00,1977068S11168
83,76,-25.125,171.625,45,196.7424297880382,40.0,-38.30437721656507,-11.52278985537315,0,1977-03-18 21:00:00,1977068S11168
83,77,-25.5,171.5,44,180.0,40.0,-40.0,4.898587196589413e-15,0,1977-03-19 00:00:00,1977068S11168
83,78,-25.75,171.5,43,180.0,40.0,-40.0,4.898587196589413e-15,0,1977-03-19 03:00:00,1977068S11168
83,79,-26.0,171.5,42,180.0,40.0,-40.0,4.898587196589413e-15,0,1977-03-19 06:00:00,1977068S11168
83,80,-26.25,171.5,41,180.0,40.0,-40.0,4.898587196589413e-15,0,1977-03-19 09:00:00,1977068S11168
83,81,-26.5,171.5,40,180.0,40.0,-40.0,4.898587196589413e-15,0,1977-03-19 12:00:00,1977068S11168
83,82,-26.75,171.5,39,180.0,40.0,-40.0,4.898587196589413e-15,0,1977-03-19 15:00:00,1977068S11168
83,83,-27.0,171.5,38,180.0,40.0,-40.0,4.898587196589413e-15,0,1977-03-19 18:00:00,1977068S11168
83,84,-27.25,171.5,37,180.0,40.0,-40.0,4.898587196589413e-15,0,1977-03-19 21:00:00,1977068S11168
83,85,-27.5,171.5,36,180.0,40.0,-40.0,4.898587196589413e-15,0,1977-03-20 00:00:00,1977068S11168
83,86,-27.75,171.5,35,180.0,40.0,-40.0,4.898587196589413e-15,0,1977-03-20 03:00:00,1977068S11168
83,87,-28.0,171.5,34,180.0,40.0,-40.0,4.898587196589413e-15,0,1977-03-20 06:00:00,1977068S11168
83,88,-28.25,171.5,33,180.0,40.0,-40.0,4.898587196589413e-15,0,1977-03-20 09:00:00,1977068S11168
83,89,-28.5,171.5,32,163.73015291016316,40.0,-38.39811459360736,11.206462227491663,0,1977-03-20 12:00:00,1977068S11168
83,90,-28.875,171.625,31,163.78613454876847,37.5,-36.00848033743275,10.470880755157078,0,1977-03-20 15:00:00,1977068S11168
83,91,-29.25,171.75,30,163.84280590148057,35.0,-33.61756485520143,9.739575617362682,0,1977-03-20 18:00:00,1977068S11168
83,92,-29.625,171.875,29,163.90016558822902,32.5,-31.225348557309164,9.012635989240353,0,1977-03-20 21:00:00,1977068S11168
83,93,-30.0,172.0,28,180.0,30.0,-30.0,3.67394039744206e-15,0,1977-03-21 00:00:00,1977068S11168
83,94,-30.375,172.0,27,180.0,30.0,-30.0,3.67394039744206e-15,0,1977-03-21 03:00:00,1977068S11168
83,95,-30.75,172.0,26,180.0,30.0,-30.0,3.67394039744206e-15,0,1977-03-21 06:00:00,1977068S11168
83,96,-31.125,172.0,25,180.0,30.0,-30.0,3.67394039744206e-15,0,1977-03-21 09:00:00,1977068S11168
83,97,-31.5,172.0,24,150.50003756111897,30.0,-26.110680562663823,14.772689685853747,0,1977-03-21 12:00:00,1977068S11168
83,98,-31.875,172.25,23,150.60070689982513,30.0,-26.136596030747096,14.726790143325028,0,1977-03-21 15:00:00,1977068S11168
83,99,-32.25,172.5,22,150.7026241262505,30.0,-26.162750551772785,14.680275323225816,0,1977-03-21 18:00:00,1977068S11168
83,100,-32.625,172.75,21,150.80579112073622,30.0,-26.189141483959276,14.633142804372659,0,1977-03-21 21:00:00,1977068S11168
83,101,-33.0,173.0,20,195.55286334981474,30.0,-28.90150435224129,-8.04382037202335,0,1977-03-22 00:00:00,1977068S11168
83,102,-33.375,172.875,19,195.4887022441774,30.0,-28.910493880482015,-8.011450779141818,0,1977-03-22 03:00:00,1977068S11168
83,103,-33.75,172.75,18,195.42386981298313,30.0,-28.919540642419324,-7.978732294760666,0,1977-03-22 06:00:00,1977068S11168
83,104,-34.125,172.625,17,195.35836777679708,30.0,-28.928643237792112,-7.945665511493968,0,1977-03-22 09:00:00,1977068S11168
83,105,-34.5,172.5,16,247.85695630884373,30.0,-11.307606461094968,-27.787371882223827,0,1977-03-22 12:00:00,1977068S11168
83,106,-34.625,172.125,15,247.82658495572622,30.0,-11.322334404920863,-27.7813740413095,0,1977-03-22 15:00:00,1977068S11168
83,107,-34.75,171.75,14,247.79604103809498,30.0,-11.337142821670646,-27.775334248952646,0,1977-03-22 18:00:00,1977068S11168
83,108,-34.875,171.375,13,247.7653236712547,30.0,-11.35203208134425,-27.769252197783988,0,1977-03-22 21:00:00,1977068S11168
83,109,-35.0,171.0,12,134.5902093855418,30.0,-21.06094118494968,21.364380552782016,0,1977-03-23 00:00:00,1977068S11168
83,110,-35.5,171.625,11,134.7707269727614,30.0,-21.12814772181632,21.297919472218588,0,1977-03-23 03:00:00,1977068S11168
83,111,-36.0,172.25,10,134.95455892118997,30.0,-21.19637264964247,21.230020878404442,0,1977-03-23 06:00:00,1977068S11168
83,112,-36.5,172.875,9,135.14174073940433,30.0,-21.265616596852983,21.160660451782952,0,1977-03-23 09:00:00,1977068S11168
83,113,-37.0,173.5,8,109.9784775823141,30.0,-10.250014075152379,28.19463089772906,0,1977-03-23 12:00:00,1977068S11168
83,114,-37.25,174.375,7,110.04044413979062,30.0,-10.280501144568355,28.18352881057531,0,1977-03-23 15:00:00,1977068S11168
83,115,-37.5,175.25,6,110.10311183812041,30.0,-10.311320939929336,28.172267577775393,1,1977-03-23 18:00:00,1977068S11168
83,116,-37.75,176.125,5,110.16648875171143,30.0,-10.34247697950747,28.160844623845325,0,1977-03-23 21:00:00,1977068S11168
83,117,-38.0,177.0,4,113.4622378984842,30.0,-11.944337184817398,27.519680398133048,0,1977-03-24 00:00:00,1977068S11168
83,118,-38.5,178.5,3,113.61074340982918,30.0,-12.015625522365621,27.48862934571813,0,1977-03-24 03:00:00,1977068S11168
83,119,-39.0,180.0,2,113.76250781394452,30.0,-12.088394852316616,27.45670610059563,1,1977-03-24 06:00:00,1977068S11168
83,120,-39.5,181.5,1,113.91760560158804,30.0,-12.162674870591188,27.423882657134634,0,1977-03-24 09:00:00,1977068S11168
83,121,-40.0,183.0,0,113.91760560158804,30.0,-12.162674870591188,27.423882657134634,0,1977-03-24 12:00:00,1977068S11168
84,1,-19.1,-175.8,24,113.51351021481184,30.0,-11.96895895568232,27.508980742971776,0,1977-03-15 00:00:00,1977074S19184
84,2,-19.325000000000003,-175.25,23,113.54332389036358,32.5,-12.981877506854305,29.79464476037649,0,1977-03-15 03:00:00,1977074S19184
84,3,-19.55,-174.7,22,113.57352637325016,35.0,-13.997395392701579,32.07916648263132,0,1977-03-15 06:00:00,1977074S19184
84,4,-19.775,-174.15,21,113.60411969587068,37.5,-15.015559502645585,34.36252279479069,0,1977-03-15 09:00:00,1977074S19184
84,5,-20.0,-173.6,20,127.01267326354599,40.0,-24.0796663503035,31.940094997636766,0,1977-03-15 12:00:00,1977074S19184
84,6,-20.3,-173.175,19,127.0670360438433,43.75,-26.37026937650403,34.90947425858221,0,1977-03-15 15:00:00,1977074S19184
84,7,-20.6,-172.75,18,127.12228564206458,47.5,-28.66711300956849,37.87408918636366,0,1977-03-15 18:00:00,1977074S19184
84,8,-20.9,-172.325,17,127.17842664286457,51.25,-30.97033183203146,40.83382233166348,0,1977-03-15 21:00:00,1977074S19184
84,9,-21.2,-171.9,16,120.45506204499458,55.0,-27.877432990701237,47.41148310113239,0,1977-03-16 00:00:00,1977074S19184
84,10,-21.5,-171.35,15,120.5079604479103,55.0,-27.921193816624182,47.38572502193575,0,1977-03-16 03:00:00,1977074S19184
84,11,-21.799999999999997,-170.8,14,120.5617024759432,55.0,-27.965628168949316,47.3595147897027,0,1977-03-16 06:00:00,1977074S19184
84,12,-22.099999999999998,-170.25,13,120.61629373896454,55.0,-28.0107394852016,47.33284772219149,0,1977-03-16 09:00:00,1977074S19184
84,13,-22.4,-169.7,12,127.79337088420766,55.0,-33.704859578348625,43.462425620342465,0,1977-03-16 12:00:00,1977074S19184
84,14,-23.075,-168.75,11,127.93763389941591,51.25,-31.508672505158607,40.41987205524855,0,1977-03-16 15:00:00,1977074S19184
84,15,-23.75,-167.8,10,128.08662272614794,47.5,-29.3004760193762,37.38625556321414,0,1977-03-16 18:00:00,1977074S19184
84,16,-24.425,-166.85,9,128.24039866494286,43.75,-27.0796024276952,34.36215407040083,0,1977-03-16 21:00:00,1977074S19184
84,17,-25.1,-165.9,8,123.7535368005216,40.0,-22.224862303768077,33.25741264107219,0,1977-03-17 00:00:00,1977074S19184
84,18,-26.125,-164.175,7,123.99875278957336,37.5,-20.969057134040057,31.089365431114285,0,1977-03-17 03:00:00,1977074S19184
84,19,-27.15,-162.45,6,124.25524990891614,35.0,-19.700823249097997,28.92883618999907,0,1977-03-17 06:00:00,1977074S19184
84,20,-28.175,-160.725,5,124.52331847101573,32.5,-18.41910187840423,26.776607066485585,0,1977-03-17 09:00:00,1977074S19184
84,21,-29.2,-159.0,4,128.7482606958352,30.0,-18.776993917996567,23.397104508966915,0,1977-03-17 12:00:00,1977074S19184
84,22,-30.4,-157.25,3,129.1070363018191,30.0,-18.923133189668867,23.279068501253494,0,1977-03-17 15:00:00,1977074S19184
84,23,-31.6,-155.5,2,129.48327412398942,30.0,-19.075588178703313,23.154307064486176,0,1977-03-17 18:00:00,1977074S19184
84,24,-32.8,-153.75,1,129.877488780239,30.0,-19.23444500368526,23.02251344662887,0,1977-03-17 21:00:00,1977074S19184
84,25,-34.0,-152.0,0,129.877488780239,30.0,-19.23444500368526,23.02251344662887,0,1977-03-18 00:00:00,1977074S19184
85,1,-12.1,-155.7,44,135.6634521371546,40.0,-28.60988330436043,27.954866791148877,0,1977-04-16 12:00:00,1977106S12202
85,2,-12.225,-155.575,43,135.6771233696344,40.0,-28.61655274526523,27.94803944782984,0,1977-04-16 15:00:00,1977106S12202
85,3,-12.35,-155.45,42,135.69093717317583,40.0,-28.623290083909247,27.941139289090962,0,1977-04-16 18:00:00,1977106S12202
85,4,-12.475,-155.325,41,135.7048936757248,40.0,-28.630095330770203,27.934166201105953,0,1977-04-16 21:00:00,1977106S12202
85,5,-12.6,-155.2,40,206.00056581347528,40.0,-35.951588688208254,-17.53520090543295,0,1977-04-17 00:00:00,1977106S12202
85,6,-12.7,-155.25,39,205.99164356314446,40.0,-35.954318880157324,-17.529602216364246,0,1977-04-17 03:00:00,1977106S12202
85,7,-12.8,-155.3,38,205.98265121518747,40.0,-35.9570696396715,-17.523959111108823,0,1977-04-17 06:00:00,1977106S12202
85,8,-12.9,-155.35,37,205.9735887656944,40.0,-35.95984094716657,-17.518271577255632,0,1977-04-17 09:00:00,1977106S12202
85,9,-13.0,-155.4,36,233.72916515793827,40.0,-23.664114481225845,-32.24918116509995,0,1977-04-17 12:00:00,1977106S12202
85,10,-13.125,-155.57500000000002,35,233.71507954375278,40.0,-23.672041915860305,-32.243362596567884,0,1977-04-17 15:00:00,1977106S12202
85,11,-13.25,-155.75,34,233.7008546750603,40.0,-23.680046271469127,-32.23748452626354,0,1977-04-17 18:00:00,1977106S12202
85,12,-13.375,-155.925,33,233.68649035124523,40.0,-23.68812761755539,-32.23154681324509,0,1977-04-17 21:00:00,1977106S12202
85,13,-13.5,-156.1,32,224.15744096386697,40.0,-28.69713043174398,-27.865295709600385,0,1977-04-18 00:00:00,1977106S12202
85,14,-13.725,-156.325,31,224.12954672713258,40.0,-28.710693145693252,-27.851321316839574,0,1977-04-18 03:00:00,1977106S12202
85,15,-13.95,-156.54999999999998,30,224.10118530542638,40.0,-28.72447603703347,-27.837106106739796,0,1977-04-18 06:00:00,1977106S12202
85,16,-14.175,-156.775,29,224.0723558582606,40.0,-28.73847916279548,-27.82264932405917,0,1977-04-18 09:00:00,1977106S12202
85,17,-14.4,-157.0,28,224.066794766115,40.0,-28.741179476183525,-27.81985985438832,0,1977-04-18 12:00:00,1977106S12202
85,18,-14.5,-157.1,27,224.05378616858482,40.0,-28.747495035837126,-27.81333365787927,0,1977-04-18 15:00:00,1977106S12202
85,19,-14.600000000000001,-157.2,26,224.04068470498007,40.0,-28.75385418335689,-27.806759422885825,0,1977-04-18 18:00:00,1977106S12202
85,20,-14.700000000000001,-157.3,25,224.02749029770516,40.0,-28.760256924093014,-27.800137079880738,0,1977-04-18 21:00:00,1977106S12202
85,21,-14.8,-157.4,24,158.88106549789313,40.0,-37.31338063812387,14.412204042216548,0,1977-04-19 00:00:00,1977106S12202
85,22,-15.05,-157.3,23,158.90387096826953,43.75,-40.81778113400498,15.747102695304534,0,1977-04-19 03:00:00,1977106S12202
85,23,-15.3,-157.2,22,158.92704967991256,47.5,-44.323360905937925,17.07892496622587,0,1977-04-19 06:00:00,1977106S12202
85,24,-15.55,-157.1,21,158.95060152738438,51.25,-47.83014422848683,18.40760177432541,0,1977-04-19 09:00:00,1977106S12202
85,25,-15.8,-157.0,20,154.34460743845386,55.0,-49.57779046208552,23.812658249291324,0,1977-04-19 12:00:00,1977106S12202
85,26,-16.1,-156.85,19,154.37878236569838,55.0,-49.59198505933737,23.783082598234813,0,1977-04-19 15:00:00,1977106S12202
85,27,-16.4,-156.7,18,154.41358903230253,55.0,-49.6064239146644,23.752951530254336,0,1977-04-19 18:00:00,1977106S12202
85,28,-16.7,-156.55,17,154.44902753559745,55.0,-49.62110606636439,23.72226449457588,0,1977-04-19 21:00:00,1977106S12202
85,29,-17.0,-156.4,16,136.36922343625554,55.0,-39.80907294152207,37.950463917277425,0,1977-04-20 00:00:00,1977106S12202
85,30,-17.400000000000002,-156.0,15,136.43316359062845,57.5,-41.66282683332389,39.62901538338376,0,1977-04-20 03:00:00,1977106S12202
85,31,-17.8,-155.6,14,136.4986290891036,60.0,-43.521474036445966,41.30231588779205,0,1977-04-20 06:00:00,1977106S12202
